label,number,directional,street_name,street_type,subaddress_id,subaddress_type,zip,status,lat,lon,x,y
910 LINCOLN RD,910,,LINCOLN,ROAD,,,97526,Current,42.4327578666,-123.3527152006,-13731561.4441,5226026.5308
1038 IRONWOOD DR,1038,,IRONWOOD,DRIVE,,,97526,Current,42.4325025632,-123.352481141,-13731535.388700001,5225988.024700001
1065 IRONWOOD DR,1065,,IRONWOOD,DRIVE,,,97526,Current,42.4324095312,-123.3524749309,-13731534.6974,5225973.993199997
2585 LEONARD RD,2585,,LEONARD,ROAD,,,97527,Pending,42.4293791022,-123.3787177216,-13734456.0315,5225516.941799998
902 SW BLACKBERRY LN,902,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4293221848,-123.3785101461,-13734432.9243,5225508.357699998
901 SW BLACKBERRY LN,901,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.429324302,-123.3782152679,-13734400.0986,5225508.677000001
2567 LEONARD RD,2567,,LEONARD,ROAD,,,97527,Pending,42.4293789371,-123.3779697601,-13734372.7688,5225516.9169000015
338 SW HUCKLEBERRY WAY,338,SOUTHWEST,HUCKLEBERRY,WAY,,,97527,Pending,42.429034052,-123.3789774147,-13734484.9404,5225464.902500004
330 SW HUCKLEBERRY WAY,330,SOUTHWEST,HUCKLEBERRY,WAY,,,97527,Pending,42.4290336522,-123.3787872611,-13734463.772599999,5225464.842200004
906 SW BLACKBERRY LN,906,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4290854291,-123.3784949727,-13734431.235199999,5225472.651000001
905 SW BLACKBERRY LN,905,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4290980246,-123.3782069584,-13734399.1736,5225474.5506
306 SW LOGANBERRY WAY,306,SOUTHWEST,LOGANBERRY,WAY,,,97527,Pending,42.4290336376,-123.3779276192,-13734368.0777,5225464.840000004
335 SW HUCKLEBERRY WAY,335,SOUTHWEST,HUCKLEBERRY,WAY,,,97527,Current,42.4288446868,-123.3789824578,-13734485.5018,5225436.343199998
327 SW HUCKLEBERRY WAY,327,SOUTHWEST,HUCKLEBERRY,WAY,,,97527,Current,42.4288445343,-123.3788013243,-13734465.338100001,5225436.320200004
918 SW BLACKBERRY LN,918,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4287902376,-123.3785206933,-13734434.0984,5225428.131399997
913 SW BLACKBERRY LN,913,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4287754076,-123.3782122756,-13734399.7655,5225425.8948
303 SW LOGANBERRY WAY,303,SOUTHWEST,LOGANBERRY,WAY,,,97527,Current,42.4288369343,-123.3779207615,-13734367.3143,5225435.174000002
240 SW MARIONBERRY LN,240,SOUTHWEST,MARIONBERRY,LANE,,,97527,Current,42.4284887237,-123.3789874884,-13734486.0618,5225382.658500001
232 SW MARIONBERRY LN,232,SOUTHWEST,MARIONBERRY,LANE,,,97527,Current,42.4284889723,-123.3787812819,-13734463.107,5225382.696000002
930 SW BLACKBERRY LN,930,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4285054939,-123.3785069841,-13734432.5723,5225385.187700003
931 SW BLACKBERRY LN,931,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4285544705,-123.378202987,-13734398.7315,5225392.574100003
208 SW BLUEBERRY LN,208,SOUTHWEST,BLUEBERRY,LANE,,,97527,Current,42.4285012151,-123.3779264164,-13734367.943799999,5225384.5424000025
237 SW MARIONBERRY LN,237,SOUTHWEST,MARIONBERRY,LANE,,,97527,Current,42.4282916759,-123.3789760879,-13734484.7927,5225352.940800004
229 SW MARIONBERRY LN,229,SOUTHWEST,MARIONBERRY,LANE,,,97527,Current,42.4282940344,-123.3787992581,-13734465.1081,5225353.296499997
942 SW BLACKBERRY LN,942,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4282941723,-123.3785412512,-13734436.3869,5225353.317299999
939 SW BLACKBERRY LN,939,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4282976474,-123.3781521414,-13734393.0714,5225353.8413999975
205 SW BLUEBERRY LN,205,SOUTHWEST,BLUEBERRY,LANE,,,97527,Current,42.4283009336,-123.3779483272,-13734370.3829,5225354.3369999975
144 SW ANNABERRY LN,144,SOUTHWEST,ANNABERRY,LANE,,,97527,Pending,42.427973185,-123.3789789984,-13734485.116700001,5225304.907899998
136 SW ANNABERRY LN,136,SOUTHWEST,ANNABERRY,LANE,,,97527,Pending,42.4279512904,-123.3787157885,-13734455.816300001,5225301.605899997
954 SW BLACKBERRY LN,954,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4279554618,-123.3785052629,-13734432.3807,5225302.234999999
953 SW BLACKBERRY LN,953,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4280286958,-123.3782220169,-13734400.8499,5225313.279700004
112 SW BOYSENBERRY WAY,112,SOUTHWEST,BOYSENBERRY,WAY,,,97527,Current,42.4279744176,-123.3779669564,-13734372.4567,5225305.093800001
141 SW ANNABERRY LN,141,SOUTHWEST,ANNABERRY,LANE,,,97527,Pending,42.4277637566,-123.3789670239,-13734483.7837,5225273.323299997
133 SW ANNABERRY LN,133,SOUTHWEST,ANNABERRY,LANE,,,97527,Pending,42.4277253243,-123.3787448687,-13734459.0535,5225267.5271999985
966 SW BLACKBERRY LN,966,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4277268122,-123.3785461219,-13734436.9291,5225267.751599997
961 SW BLACKBERRY LN,961,SOUTHWEST,BLACKBERRY,LANE,,,97527,Pending,42.4277014988,-123.3782393256,-13734402.776700001,5225263.934
109 SW BOYSENBERRY WAY,109,SOUTHWEST,BOYSENBERRY,WAY,,,97527,Current,42.4277596264,-123.3779409026,-13734369.556400001,5225272.700400002
2646 RAYDEAN DR,2646,,RAYDEAN,DRIVE,,,97527,Current,42.427511432,-123.378865322,-13734472.462299999,5225235.269500002
2640 RAYDEAN DR,2640,,RAYDEAN,DRIVE,,,97527,Other,42.4275142461,-123.3786145214,-13734444.5433,5225235.693899997
2634 RAYDEAN DR,2634,,RAYDEAN,DRIVE,,,97527,Other,42.4275191442,-123.3781562261,-13734393.5261,5225236.432599999
2628 RAYDEAN DR,2628,,RAYDEAN,DRIVE,,,97527,Current,42.4275268458,-123.3779474729,-13734370.2878,5225237.5940999985
1338 SW JORDAN ST,1338,SOUTHWEST,JORDAN,STREET,,,97526,Other,42.4419482267,-123.3421619454,-13730386.6611,5227412.7700999975
1301 NE 7TH ST,1301,NORTHEAST,7TH,STREET,,,97526,Current,42.451627211,-123.3204611778,-13727970.942699999,5228872.931500003
1880 NE 7TH ST,1880,NORTHEAST,7TH,STREET,,,97526,Current,42.4603619337,-123.3213805523,-13728073.287,5230190.836300001
1401 PANSY LN,1401,,PANSY,LANE,,,97527,Current,42.4227138406,-123.3500011692,-13731259.3195,5224511.760200001
390 ARROYO DR,390,,ARROYO,DRIVE,,,97527,Current,42.3990502016,-123.3507796267,-13731345.977,5220943.932700001
620 SARAH RAE LN,620,,SARAH RAE,LANE,,,97527,Current,42.4358842428,-123.3831950184,-13734954.4419,5226498.0788
640 SARAH RAE LN,640,,SARAH RAE,LANE,,,97527,Current,42.4349552431,-123.3832808084,-13734963.991999999,5226357.956299998
1827 NW HAWTHORNE AVE,1827,NORTHWEST,HAWTHORNE,AVENUE,,,97526,Current,42.4599128887,-123.3268941887,-13728687.062199999,5230123.079400003
1951 HAMILTON LN,1951,,HAMILTON,LANE,,,97527,Current,42.4152749326,-123.3045654026,-13726201.4331,5223390.031900004
652 E PARK ST,652,EAST,PARK,STREET,,,97527,Current,42.4280496501,-123.3220401106,-13728146.708700001,5225316.439900003
711 UNION AVE,711,,UNION,AVENUE,,,97527,Current,42.4218900112,-123.345454084,-13730753.1403,5224387.5266999975
509 SE 7TH ST #2,509,SOUTHEAST,7TH,STREET,2,,97526,Current,42.4360317352,-123.3270382865,-13728703.1031,5226520.325499997
1630 CARNAHAN DR #1,1630,,CARNAHAN,DRIVE,1,,97527,Current,42.4196041318,-123.305205339,-13726272.6705,5224042.824600004
1630 CARNAHAN DR #2,1630,,CARNAHAN,DRIVE,2,,97527,Current,42.4196041378,-123.3051570914,-13726267.2996,5224042.825499997
1630 CARNAHAN DR #3,1630,,CARNAHAN,DRIVE,3,,97527,Current,42.4196041842,-123.3051072358,-13726261.749699999,5224042.832500003
1630 CARNAHAN DR #4,1630,,CARNAHAN,DRIVE,4,,97527,Current,42.4196043096,-123.3050541687,-13726255.8423,5224042.851400003
1630 CARNAHAN DR #5,1630,,CARNAHAN,DRIVE,5,,97527,Current,42.4196042359,-123.3050091326,-13726250.8289,5224042.840300001
1630 CARNAHAN DR #6,1630,,CARNAHAN,DRIVE,6,,97527,Current,42.4196042432,-123.304960885,-13726245.458,5224042.8413999975
1636 CARNAHAN DR,1636,,CARNAHAN,DRIVE,,,97527,Current,42.4195889442,-123.3048331401,-13726231.2375,5224040.534400001
1640 CARNAHAN DR,1640,,CARNAHAN,DRIVE,,,97527,Current,42.4197725778,-123.3044441965,-13726187.940499999,5224068.225199997
1560 WILLOW LN,1560,,WILLOW,LANE,,,97527,Other,42.4213262424,-123.3771495587,-13734281.4644,5224302.511299998
2841 SW ELMER NELSON LN,2841,SOUTHWEST,ELMER NELSON,LANE,,,97527,Other,42.41854598,-123.3833130346,-13734967.5794,5223883.263499998
2200 SW ESTHER LN,2200,SOUTHWEST,ESTHER,LANE,,,97527,Other,42.4169762087,-123.3829643293,-13734928.7617,5223646.559100002
1976 HAMILTON LN,1976,,HAMILTON,LANE,,,97527,Other,42.4147976022,-123.3033888817,-13726070.463399999,5223318.058799997
241 SW CENTRAL AVE,241,SOUTHWEST,CENTRAL,AVENUE,,,97526,Other,42.432119041,-123.3344624932,-13729529.561999999,5225930.180299997
2033 NE F ST,2033,NORTHEAST,F,STREET,,,97526,Other,42.4327236449,-123.3003919744,-13725736.8492,5226021.3693
660 ROGUE RIVER HWY #200,660,,ROGUE RIVER,HIGHWAY,200,,97527,Other,42.4244396694,-123.3261057975,-13728599.2989,5224772.020499997
660 ROGUE RIVER HWY #300,660,,ROGUE RIVER,HIGHWAY,300,,97527,Other,42.42458223,-123.3261518596,-13728604.4265,5224793.519400001
660 ROGUE RIVER HWY #400,660,,ROGUE RIVER,HIGHWAY,400,,97527,Other,42.4246584838,-123.3261046684,-13728599.1732,5224805.0189
2425 COACH DR,2425,,COACH,DRIVE,,,97527,Pending,42.4092378735,-123.3422636427,-13730397.982,5222479.789099999
2179 NE INDUSTRY DR #1,2179,NORTHEAST,INDUSTRY,DRIVE,1,,97526,Current,42.432362017,-123.2941973853,-13725047.2707,5225966.826899998
2179 NE INDUSTRY DR #2,2179,NORTHEAST,INDUSTRY,DRIVE,2,,97526,Current,42.4322876224,-123.2941940346,-13725046.8977,5225955.606399998
2179 NE INDUSTRY DR #3,2179,NORTHEAST,INDUSTRY,DRIVE,3,,97526,Current,42.4322132277,-123.294190683,-13725046.5246,5225944.385899998
2179 NE INDUSTRY DR #4,2179,NORTHEAST,INDUSTRY,DRIVE,4,,97526,Current,42.4321328836,-123.2941870619,-13725046.1215,5225932.268100001
2179 NE INDUSTRY DR #5,2179,NORTHEAST,INDUSTRY,DRIVE,5,,97526,Current,42.4320463872,-123.2941912085,-13725046.5831,5225919.222400002
2179 NE INDUSTRY DR #6,2179,NORTHEAST,INDUSTRY,DRIVE,6,,97526,Current,42.4319691167,-123.2941837049,-13725045.7478,5225907.5682
2179 NE INDUSTRY DR #7,2179,NORTHEAST,INDUSTRY,DRIVE,7,,97526,Current,42.4319036493,-123.2941807548,-13725045.4194,5225897.694200002
2179 NE INDUSTRY DR #8,2179,NORTHEAST,INDUSTRY,DRIVE,8,,97526,Current,42.431829156,-123.2941814205,-13725045.4935,5225886.458899997
1001 SE GRANDVIEW AVE,1001,SOUTHEAST,GRANDVIEW,AVENUE,,,97527,Other,42.416312755,-123.3202061928,-13727942.5579,5223546.519299999
2286 SE WYNDHAM WAY,2286,SOUTHEAST,WYNDHAM,WAY,,,97527,Other,42.4083495736,-123.3125522717,-13727090.5273,5222345.862300001
2269 SE ELDERBERRY LN,2269,SOUTHEAST,ELDERBERRY,LANE,,,97527,Other,42.4084780596,-123.3132498584,-13727168.182300001,5222365.2337
217 SE GRANDVIEW AVE,217,SOUTHEAST,GRANDVIEW,AVENUE,,,97527,Other,42.4174462853,-123.3332913065,-13729399.186099999,5223717.440899998
219 SE GRANDVIEW AVE,219,SOUTHEAST,GRANDVIEW,AVENUE,,,97527,Other,42.4174502286,-123.3331594967,-13729384.5131,5223718.035499997
1664 CLOVERLAWN DR,1664,,CLOVERLAWN,DRIVE,,,97527,Other,42.4195905576,-123.3135218215,-13727198.4571,5224040.7776999995
1666 CLOVERLAWN DR,1666,,CLOVERLAWN,DRIVE,,,97527,Other,42.4195965546,-123.3133001488,-13727173.7806,5224041.681999996
201 SE SAND CANYON LN,201,SOUTHEAST,SAND CANYON,LANE,,,97527,Current,42.4048150894,-123.3450640373,-13730709.7205,5221812.9956
2749 COACH DR,2749,,COACH,DRIVE,,,97527,Other,42.4048123983,-123.3446492681,-13730663.5486,5221812.589900002
1205 SW SPRUCE ST,1205,SOUTHWEST,SPRUCE,STREET,,,97526,Temporary,42.4301362534,-123.3448694596,-13730688.0602,5225631.1338
1385 NW CONKLIN AVE,1385,NORTHWEST,CONKLIN,AVENUE,,,97526,Other,42.454491563,-123.3234334353,-13728301.8129,5229305.087899998
608 SW WESTHOLM AVE,608,SOUTHWEST,WESTHOLM,AVENUE,,,97526,Other,42.4370340254,-123.3449362691,-13730695.4974,5226671.505199999
1985 SE PORTOLA DR,1985,SOUTHEAST,PORTOLA,DRIVE,,,97526,Other,42.4255880022,-123.2969897939,-13725358.1202,5224945.196599998
1229 ROGUE RIVER HWY,1229,,ROGUE RIVER,HIGHWAY,,,97527,Current,42.4224999976,-123.3149626339,-13727358.8476,5224479.512500003
1295 ROGUE RIVER HWY APT 1,1295,,ROGUE RIVER,HIGHWAY,1,Apartment,97527,Current,42.422334348,-123.3135947639,-13727206.577,5224454.532499999
1295 ROGUE RIVER HWY APT 0,1295,,ROGUE RIVER,HIGHWAY,0,Apartment,97527,Current,42.4222714687,-123.3135931981,-13727206.4027,5224445.050300002
1295 ROGUE RIVER HWY APT 2,1295,,ROGUE RIVER,HIGHWAY,2,Apartment,97527,Current,42.4222128732,-123.3135918282,-13727206.2502,5224436.214100003
1295 ROGUE RIVER HWY APT 3,1295,,ROGUE RIVER,HIGHWAY,3,Apartment,97527,Current,42.4221566914,-123.3135892805,-13727205.9666,5224427.741899997
1295 ROGUE RIVER HWY APT 4,1295,,ROGUE RIVER,HIGHWAY,4,Apartment,97527,Current,42.4220948278,-123.3135851869,-13727205.5109,5224418.412900001
1295 ROGUE RIVER HWY APT 5,1295,,ROGUE RIVER,HIGHWAY,5,Apartment,97527,Current,42.4220462627,-123.3135829833,-13727205.2656,5224411.089299999
1295 ROGUE RIVER HWY APT 6,1295,,ROGUE RIVER,HIGHWAY,6,Apartment,97527,Current,42.4219871921,-123.3135815901,-13727205.1105,5224402.181500003
1295 ROGUE RIVER HWY APT 8,1295,,ROGUE RIVER,HIGHWAY,8,Apartment,97527,Current,42.4218451495,-123.3135815811,-13727205.1095,5224380.761600003
1295 ROGUE RIVER HWY APT 9,1295,,ROGUE RIVER,HIGHWAY,9,Apartment,97527,Current,42.4217799865,-123.313576051,-13727204.493900001,5224370.935099997
1295 ROGUE RIVER HWY APT 10,1295,,ROGUE RIVER,HIGHWAY,10,Apartment,97527,Current,42.4217770647,-123.3134253766,-13727187.7209,5224370.494499996
1295 ROGUE RIVER HWY APT 11,1295,,ROGUE RIVER,HIGHWAY,11,Apartment,97527,Current,42.4217807445,-123.3132775768,-13727171.267900001,5224371.049400002
1295 ROGUE RIVER HWY APT 12,1295,,ROGUE RIVER,HIGHWAY,12,Apartment,97527,Current,42.421872391,-123.3132341262,-13727166.431,5224384.869599998
1295 ROGUE RIVER HWY APT 7,1295,,ROGUE RIVER,HIGHWAY,7,Apartment,97527,Current,42.4219319637,-123.3135790856,-13727204.8317,5224393.853100002
902 DONEEN LN #A,902,,DONEEN,LANE,A,,97526,Other,42.432880722,-123.3555129901,-13731872.8926,5226045.060500003
815 NE D ST STE A,815,NORTHEAST,D,STREET,A,Suite,97526,Current,42.4399889816,-123.3157928219,-13727451.263700001,5227117.227899998
815 NE D ST STE B,815,NORTHEAST,D,STREET,B,Suite,97526,Current,42.4399068111,-123.3157906992,-13727451.0274,5227104.8330999985
929 NE BEACON DR,929,NORTHEAST,BEACON,DRIVE,,,97526,Other,42.4469780434,-123.3070887073,-13726482.3261,5228171.5348000005
380 EDGEWATER DR,380,,EDGEWATER,DRIVE,,,97527,Other,42.4288001305,-123.3376812664,-13729887.874200001,5225429.623400003
651 NW B ST,651,NORTHWEST,B,STREET,,,97526,Other,42.444893194,-123.3321393286,-13729270.9485,5227857.020900004
1767 KELLENBECK AVE,1767,,KELLENBECK,AVENUE,,,97527,Pending,42.4184114354,-123.3729622255,-13733815.332600001,5223862.975400001
1761 KELLENBECK AVE,1761,,KELLENBECK,AVENUE,,,97527,Pending,42.4184120481,-123.3727740823,-13733794.3886,5223863.0678
1755 KELLENBECK AVE,1755,,KELLENBECK,AVENUE,,,97527,Pending,42.4183944363,-123.37257625,-13733772.366,5223860.412100002
1749 KELLENBECK AVE,1749,,KELLENBECK,AVENUE,,,97527,Pending,42.4184070186,-123.3724328896,-13733756.407200001,5223862.3094
1743 KELLENBECK AVE,1743,,KELLENBECK,AVENUE,,,97527,Pending,42.4183980493,-123.3722257345,-13733733.3468,5223860.956900001
1737 KELLENBECK AVE,1737,,KELLENBECK,AVENUE,,,97527,Pending,42.4184518815,-123.3720254219,-13733711.0481,5223869.074299999
1731 KELLENBECK AVE,1731,,KELLENBECK,AVENUE,,,97527,Pending,42.4184828283,-123.3717783717,-13733683.5466,5223873.740800001
2299 SW EVIE LN,2299,SOUTHWEST,EVIE,LANE,,,97527,Pending,42.4184821784,-123.3716265942,-13733666.6508,5223873.642800003
2293 SW EVIE LN,2293,SOUTHWEST,EVIE,LANE,,,97527,Pending,42.4184876688,-123.3714843998,-13733650.821800001,5223874.470700003
2287 SW EVIE LN,2287,SOUTHWEST,EVIE,LANE,,,97527,Pending,42.4184928462,-123.3713003413,-13733630.3325,5223875.251400001
1290 FRUITDALE DR #A,1290,,FRUITDALE,DRIVE,A,,97527,Other,42.4192563248,-123.313818739,-13727231.5098,5223990.377700001
1280 FRUITDALE DR,1280,,FRUITDALE,DRIVE,,,97527,Other,42.4194191057,-123.3140770163,-13727260.2611,5224014.923900001
1580 NE 7TH ST #A,1580,NORTHEAST,7TH,STREET,A,,97526,Other,42.4559431986,-123.3214208597,-13728077.774,5229524.1096
1578 NE 7TH ST,1578,NORTHEAST,7TH,STREET,,,97526,Other,42.45593945,-123.3213131921,-13728065.7885,5229523.544
1576 NE 7TH ST,1576,NORTHEAST,7TH,STREET,,,97526,Other,42.4559437163,-123.3212091079,-13728054.2019,5229524.187700003
1574 NE 7TH ST,1574,NORTHEAST,7TH,STREET,,,97526,Other,42.4559405098,-123.3209746557,-13728028.1028,5229523.703900002
1342 NE HARVEST HEIGHTS LN,1342,NORTHEAST,HARVEST HEIGHTS,LANE,,,97526,Other,42.4521440093,-123.3118537273,-13727012.765700001,5228950.901500002
1334 NE HARVEST HEIGHTS LN,1334,NORTHEAST,HARVEST HEIGHTS,LANE,,,97526,Other,42.4521312018,-123.3116021218,-13726984.757100001,5228948.9692
1326 NE HARVEST HEIGHTS LN,1326,NORTHEAST,HARVEST HEIGHTS,LANE,,,97526,Other,42.4521428481,-123.3113159033,-13726952.895399999,5228950.726300001
1331 NE HARVEST HEIGHTS LN,1331,NORTHEAST,HARVEST HEIGHTS,LANE,,,97526,Other,42.4523024681,-123.3115674082,-13726980.8928,5228974.808499999
2186 LOWER RIVER RD,2186,,LOWER RIVER,ROAD,,,97526,Other,42.4337115967,-123.3549806745,-13731813.635499999,5226170.378399998
2178 LOWER RIVER RD,2178,,LOWER RIVER,ROAD,,,97526,Other,42.4337332811,-123.354735544,-13731786.3477,5226173.6489999965
699 SE J ST,699,SOUTHEAST,J,STREET,,,97526,Other,42.4342138281,-123.3173409973,-13727623.6058,5226246.129000001
134 NE F ST,134,NORTHEAST,F,STREET,,,97526,Other,42.4399920537,-123.3256094918,-13728544.0504,5227117.691299997
900 SE 8TH ST STE 150,900,SOUTHEAST,8TH,STREET,150,Suite,97526,Current,42.4322725492,-123.3283387363,-13728847.8685,5225953.332999997
900 SE 8TH ST STE 160,900,SOUTHEAST,8TH,STREET,160,Suite,97526,Retired,42.4321272141,-123.3285180831,-13728867.8333,5225931.4130000025
900 SE 8TH ST STE 100,900,SOUTHEAST,8TH,STREET,100,Suite,97526,Current,42.432195887,-123.3284214801,-13728857.0795,5225941.770499997
1008 SW PRINCETON PL,1008,SOUTHWEST,PRINCETON,PLACE,,,97527,Other,42.4135124148,-123.347798925,-13731014.1668,5223124.2776999995
1004 SW PRINCETON PL,1004,SOUTHWEST,PRINCETON,PLACE,,,97527,Other,42.4135104464,-123.3476122883,-13730993.3905,5223123.980899997
1000 SW PRINCETON PL,1000,SOUTHWEST,PRINCETON,PLACE,,,97527,Other,42.4134485424,-123.3474396249,-13730974.1697,5223114.647100002
109 NW D ST,109,NORTHWEST,D,STREET,,,97526,Other,42.4414918701,-123.3261390487,-13728603.0004,5227343.930200003
316 NW D ST,316,NORTHWEST,D,STREET,,,97526,Other,42.4427794167,-123.3287088134,-13728889.065299999,5227538.153700002
1424 SE M ST,1424,SOUTHEAST,M,STREET,,,97526,Other,42.4313687409,-123.3074659431,-13726524.3198,5225817.017999999
1440 SE M ST,1440,SOUTHEAST,M,STREET,,,97526,Other,42.4313772039,-123.3065687319,-13726424.442699999,5225818.294399999
308 SE L ST,308,SOUTHEAST,L,STREET,,,97526,Other,42.4345916882,-123.3261641782,-13728605.7978,5226303.121299997
312 SE L ST,312,SOUTHEAST,L,STREET,,,97526,Other,42.4347202019,-123.3260721458,-13728595.5528,5226322.505000003
1486 DARNEILLE LN,1486,,DARNEILLE,LANE,,,97527,Other,42.4227404373,-123.3868258768,-13735358.6272,5224515.770999998
437 MARION LN,437,,MARION,LANE,,,97527,Other,42.4246698905,-123.3377706856,-13729897.8283,5224806.739100002
439 MARION LN,439,,MARION,LANE,,,97527,Other,42.4245701515,-123.3377732988,-13729898.119199999,5224791.697899997
443 MARION LN,443,,MARION,LANE,,,97527,Other,42.4247097199,-123.3380498371,-13729928.9033,5224812.7456
127 LEWIS AVE,127,,LEWIS,AVENUE,,,97527,Other,42.4278537222,-123.3330416809,-13729371.3979,5225286.8913
317 NW E ST,317,NORTHWEST,E,STREET,,,97526,Other,42.4416620406,-123.3293391127,-13728959.229899999,5227369.599799998
200 NE TERRY LN #B,200,NORTHEAST,TERRY,LANE,B,,97526,Other,42.4370869201,-123.3041972343,-13726160.448800001,5226679.483599998
200 NE TERRY LN #C,200,NORTHEAST,TERRY,LANE,C,,97526,Other,42.4370811145,-123.3040233672,-13726141.094,5226678.607900001
200 NE TERRY LN #D,200,NORTHEAST,TERRY,LANE,D,,97526,Other,42.4370848941,-123.3038544453,-13726122.2897,5226679.178000003
1590 SE N ST STE B1,1590,SOUTHEAST,N,STREET,B1,Suite,97526,Current,42.429970752,-123.3044733612,-13726191.1871,5225606.173100002
200 NE TERRY LN,200,NORTHEAST,TERRY,LANE,,,97526,Other,42.4372479834,-123.3040893404,-13726148.438099999,5226703.7776999995
1555 WILLIAMS HWY,1555,,WILLIAMS,HIGHWAY,,,97527,Current,42.4212131888,-123.3326881803,-13729332.0464,5224285.463100001
355 NE AUSLAND DR,355,NORTHEAST,AUSLAND,DRIVE,,,97526,Other,42.4693550864,-123.3166959692,-13727551.8016,5231547.925399996
815 NE GREENFIELD RD,815,NORTHEAST,GREENFIELD,ROAD,,,97526,Other,42.4614537818,-123.3142323764,-13727277.5557,5230355.588500001
1318 NE 9TH ST APT 2,1318,NORTHEAST,9TH,STREET,2,Apartment,97526,Other,42.452167007,-123.3185112129,-13727753.873599999,5228954.371200003
305 SE K ST #B,305,SOUTHEAST,K,STREET,B,,97526,Other,42.4349974647,-123.3261385043,-13728602.9398,5226364.324600004
218 NE STEIGER ST #1,218,NORTHEAST,STEIGER,STREET,1,,97526,Other,42.4529688927,-123.3197736297,-13727894.4052,5229075.354000002
1598 CARNAHAN DR,1598,,CARNAHAN,DRIVE,,,97527,Current,42.4200224514,-123.304844219,-13726232.470800001,5224105.904700004
2253 NE SPALDING AVE,2253,NORTHEAST,SPALDING,AVENUE,,,97526,Other,42.4288723915,-123.2889152456,-13724459.2656,5225440.521499999
550 SW 6TH ST #G,550,SOUTHWEST,6TH,STREET,G,,97526,Other,42.4368652957,-123.3295510118,-13728982.8184,5226646.054799996
405 NW LOUGHRIDGE AVE,405,NORTHWEST,LOUGHRIDGE,AVENUE,,,97526,Current,42.4567378085,-123.3270182784,-13728700.875799999,5229644.001900002
1310 NE 10TH ST,1310,NORTHEAST,10TH,STREET,,,97526,Current,42.4518459106,-123.312919414,-13727131.3974,5228905.926899999
224 NE OUTLOOK AVE,224,NORTHEAST,OUTLOOK,AVENUE,,,97526,Current,42.4509451254,-123.3194938081,-13727863.2556,5228770.025399998
234 NE OUTLOOK AVE,234,NORTHEAST,OUTLOOK,AVENUE,,,97526,Current,42.4509469946,-123.3193519686,-13727847.4661,5228770.307400003
513 1/2 NE 6TH ST,513,NORTHEAST,6TH,STREET,,,97526,Current,42.4423337909,-123.3248473027,-13728459.2039,5227470.931599997
704 SE 11TH ST,704,SOUTHEAST,11TH,STREET,,,97526,Current,42.433180652,-123.3233786552,-13728295.7148,5226090.297700003
735 SW H ST,735,SOUTHWEST,H,STREET,,,97526,Current,42.4394951615,-123.3366050946,-13729768.0753,5227042.739100002
1312 NE 10TH ST,1312,NORTHEAST,10TH,STREET,,,97526,Current,42.4518933451,-123.3127902084,-13727117.0143,5228913.083400004
944 NE SAVAGE ST,944,NORTHEAST,SAVAGE,STREET,,,97526,Current,42.4516576503,-123.3128376053,-13727122.2905,5228877.523900002
707 NW 3RD ST,707,NORTHWEST,3RD,STREET,,,97526,Current,42.4449740965,-123.3278439388,-13728792.7879,5227869.225400001
346 SW L ST,346,SOUTHWEST,L,STREET,,,97526,Current,42.4367279103,-123.333492831,-13729421.6197,5226625.3323
256 NE OUTLOOK AVE,256,NORTHEAST,OUTLOOK,AVENUE,,,97526,Other,42.4508101194,-123.3179378532,-13727690.0475,5228749.657200001
762 NE 12TH ST,762,NORTHEAST,12TH,STREET,,,97526,Current,42.4448129219,-123.3095151261,-13726752.4338,5227844.911499999
222 GRANDVIEW LN,222,,GRANDVIEW,LANE,,,97527,Other,42.4170195526,-123.3315381302,-13729204.023400001,5223653.094800003
230 GRANDVIEW LN,230,,GRANDVIEW,LANE,,,97527,Other,42.4170349995,-123.3312736365,-13729174.5801,5223655.424000002
2555 NW HIGHLAND AVE,2555,NORTHWEST,HIGHLAND,AVENUE,,,97526,Current,42.469044679,-123.3373182437,-13729847.4627,5231501.080899999
2325 NW HIGHLAND AVE,2325,NORTHWEST,HIGHLAND,AVENUE,,,97526,Current,42.4666044438,-123.3355275241,-13729648.1207,5231132.825900003
2071 NW HIGHLAND AVE,2071,NORTHWEST,HIGHLAND,AVENUE,,,97526,Current,42.463600566,-123.3313138613,-13729179.0579,5230679.531499997
2139 NW HEIDI LN,2139,NORTHWEST,HEIDI,LANE,,,97526,Current,42.4648147044,-123.3296046691,-13728988.7915,5230862.746100001
